x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
689, 851, 17114, 7404, 3836, 10280
2215, 929, 15241, 6460, 3199, 10281
2009, 851, 16010, 6851, 3312, 10282
1907, 1137, 15879, 6514, 3317, 10283
1096, 1187, 16276, 6783, 3331, 10284
670, 852, 17506, 7591, 3775, 10285
1690, 934, 16779, 7337, 3570, 10286
982, 853, 19001, 8204, 4115, 10287
890, 877, 19030, 9561, 30043, 10288
2112, 923, 15419, 6702, 3307, 10289
1512, 851, 17696, 7619, 3602, 10290
1353, 928, 17741, 7552, 3801, 10291
1523, 852, 17805, 7480, 3661, 10292
2196, 875, 15765, 6612, 3332, 10293
1557, 852, 17638, 8651, 27858, 10294
1990, 940, 15554, 6742, 3305, 10295
1095, 929, 19055, 8014, 3957, 10296
1569, 852, 17634, 7442, 3836, 10297
1858, 1202, 15275, 6451, 3344, 10298
1013, 1157, 16318, 6936, 3417, 10299
1591, 853, 17470, 7606, 3762, 10300
2121, 852, 15761, 6641, 3195, 10301
1847, 1202, 15100, 6380, 3313, 10302
1306, 1188, 15633, 6802, 3349, 10303
1144, 854, 18960, 8198, 3856, 10304
720, 943, 18667, 7849, 3987, 10305
1105, 934, 18997, 8138, 3968, 10306
1962, 923, 15881, 6916, 3369, 10307
1811, 852, 16633, 7015, 3513, 10308
2065, 852, 15928, 6782, 3355, 10309
2009, 939, 15751, 6862, 3186, 10310
1680, 895, 16995, 7283, 3519, 10311
2084, 852, 15713, 6809, 3590, 10312
2140, 853, 15525, 6689, 3258, 10313
741, 942, 18683, 8031, 3807, 10314
1248, 900, 17952, 7981, 3772, 10315
1460, 1192, 15862, 6852, 3363, 10316
2159, 853, 15482, 6582, 3195, 10317
2215, 853, 15025, 6368, 3202, 10318
1766, 1192, 15820, 6554, 3373, 10319
2253, 854, 14966, 6252, 3229, 10320
798, 884, 17955, 7736, 3829, 10321
1833, 927, 16011, 6640, 3319, 10322
971, 855, 19493, 9670, 28838, 10323
1297, 927, 17431, 7459, 3757, 10324
1040, 855, 18645, 8097, 3979, 10325
1916, 929, 15870, 6667, 3229, 10326
1208, 854, 18586, 9360, 28695, 10327
1455, 929, 17895, 7559, 3828, 10328
1248, 854, 17859, 7937, 3817, 10329
1179, 1159, 16206, 6811, 3450, 10330
1268, 854, 18352, 7782, 3799, 10331
2177, 896, 15578, 6697, 3220, 10332
2233, 854, 14948, 6381, 3197, 10333
2177, 918, 15538, 6693, 3199, 10334
637, 856, 17706, 7708, 3955, 10335
720, 919, 18897, 8117, 4011, 10336
1670, 856, 16890, 7207, 3563, 10337
626, 857, 17428, 7356, 3701, 10338
1850, 893, 15402, 6484, 3255, 10339
729, 856, 17397, 7456, 3909, 10340
2074, 912, 15715, 6864, 3366, 10341
1112, 858, 18774, 7927, 3913, 10342
2149, 901, 15587, 6666, 3259, 10343
1870, 915, 16136, 6767, 3286, 10344
1943, 857, 16265, 6935, 3457, 10345
608, 881, 18266, 7961, 4033, 10346
1820, 857, 16445, 6834, 3463, 10347
946, 1176, 15239, 6304, 3169, 10348
1999, 857, 16200, 7063, 3453, 10349
1993, 1176, 15141, 6552, 3182, 10350
2018, 857, 15950, 6778, 3274, 10351
1675, 1145, 16286, 6812, 3383, 10352
2112, 858, 16050, 6754, 3171, 10353
889, 968, 18985, 9524, 29754, 10354
1065, 878, 19199, 8102, 4128, 10355
859, 860, 18895, 8284, 4112, 10356
1409, 968, 18294, 7598, 3719, 10357
1962, 912, 16051, 6822, 3346, 10358
901, 859, 18747, 8152, 3887, 10359
1134, 860, 18876, 8242, 4048, 10360
1068, 1177, 16180, 6875, 3411, 10361
2149, 858, 15664, 6728, 3270, 10362
2243, 859, 15116, 6514, 3219, 10363
665, 970, 17141, 8853, 26797, 10364
1055, 883, 18808, 8028, 3979, 10365
616, 860, 17673, 7513, 3737, 10366
1533, 970, 18250, 7492, 3943, 10367
1075, 917, 18612, 7999, 3867, 10368
1094, 860, 19130, 8121, 3930, 10369
1105, 923, 18727, 9713, 30366, 10370
1371, 860, 17212, 7436, 3861, 10371
1198, 860, 18150, 8038, 4082, 10372
1372, 1229, 16045, 6751, 3399, 10373
1902, 1146, 15583, 6587, 3330, 10374
1164, 922, 18775, 8209, 4011, 10375
1258, 860, 19733, 8242, 3877, 10376
729, 890, 18616, 9515, 29351, 10377
1359, 860, 17163, 7235, 3685, 10378
1297, 916, 17442, 7518, 3614, 10379
1427, 860, 17044, 7572, 3635, 10380
1641, 903, 17601, 8715, 27708, 10381
1234, 1178, 16152, 6758, 3384, 10382
758, 861, 17455, 7379, 3687, 10383
981, 881, 18833, 7929, 4040, 10384
1165, 862, 18140, 7974, 3957, 10385
1552, 862, 17900, 7480, 3810, 10386
1154, 916, 18597, 8077, 3864, 10387
1574, 862, 17903, 7497, 3753, 10388
1277, 917, 18173, 8002, 3911, 10389
1830, 862, 16179, 6784, 3299, 10390
1750, 1183, 16220, 6687, 3211, 10391
1895, 862, 16268, 6859, 3388, 10392
1551, 921, 17750, 7598, 3741, 10393
594, 863, 18846, 8042, 3993, 10394
1223, 921, 18314, 7885, 3815, 10395
1859, 863, 15988, 6734, 3308, 10396
1915, 862, 17251, 6994, 3620, 10397
2046, 863, 15918, 6940, 3414, 10398
1203, 887, 18429, 7893, 3868, 10399
1812, 863, 16775, 8370, 26099, 10400
1477, 1182, 15895, 6745, 3361, 10401
2065, 863, 16139, 6926, 3297, 10402
2159, 863, 15794, 6593, 3356, 10403
1318, 907, 17566, 7489, 3789, 10404
849, 866, 18204, 7790, 3778, 10405
890, 865, 19171, 8285, 4115, 10406
1140, 1168, 16092, 8076, 25688, 10407
911, 865, 19036, 8110, 4068, 10408
1875, 1137, 15709, 6504, 3234, 10409
931, 865, 19223, 9778, 30760, 10410
1105, 912, 18602, 8010, 3976, 10411
1774, 864, 16115, 6830, 3302, 10412
1228, 866, 18064, 7777, 3813, 10413
2052, 1168, 14739, 6432, 3078, 10414
1288, 866, 18710, 7977, 3878, 10415
1449, 880, 17450, 7360, 3572, 10416
1307, 866, 18088, 7611, 3790, 10417
2009, 873, 16400, 6711, 3362, 10418
1664, 865, 17687, 7223, 3464, 10419
809, 912, 19201, 7997, 4044, 10420
769, 866, 18084, 7993, 3919, 10421
789, 866, 17455, 7493, 3750, 10422
1813, 905, 15950, 6472, 3373, 10423
2095, 1171, 14798, 6523, 3260, 10424
1943, 867, 16281, 6978, 3281, 10425
1602, 873, 18113, 7618, 3773, 10426
1980, 868, 16228, 6995, 3390, 10427
1624, 912, 17349, 7362, 3778, 10428
1354, 869, 17090, 7080, 3612, 10429
1534, 891, 18113, 7405, 3879, 10430
1387, 870, 17426, 7542, 3766, 10431
771, 959, 18059, 7697, 3857, 10432
1124, 911, 18862, 8053, 3852, 10433
1422, 870, 17611, 7621, 3700, 10434
761, 1217, 14276, 6122, 3305, 10435
2071, 1142, 14915, 6258, 3054, 10436
799, 907, 18739, 7973, 4012, 10437
1821, 868, 16223, 8043, 25252, 10438
1527, 1172, 16212, 6686, 3355, 10439
2037, 868, 16271, 7059, 3468, 10440
1659, 1154, 16127, 6670, 3362, 10441
2093, 868, 15617, 6633, 3359, 10442
791, 958, 18103, 9139, 27906, 10443
1084, 878, 18829, 8140, 4023, 10444
900, 870, 19132, 8139, 4132, 10445
1944, 958, 15618, 6587, 3174, 10446
1094, 884, 19180, 8007, 3941, 10447
1017, 918, 19122, 8267, 4022, 10448
1399, 870, 17938, 7699, 3747, 10449
1747, 892, 16367, 6789, 3486, 10450
1433, 870, 17442, 7577, 3740, 10451
1926, 958, 15757, 6667, 3262, 10452
2224, 870, 15190, 6388, 3132, 10453
689, 880, 17129, 7469, 3934, 10454
679, 871, 17171, 7325, 3845, 10455
859, 871, 18967, 8160, 4023, 10456
1669, 1173, 16321, 6730, 3391, 10457
2224, 913, 14752, 6308, 3084, 10458
1031, 871, 19173, 8284, 3947, 10459
2036, 912, 16121, 8316, 25946, 10460
1114, 871, 18694, 8316, 4071, 10461
1134, 871, 18951, 8392, 4064, 10462
1444, 870, 17451, 7524, 3637, 10463
849, 877, 18798, 8173, 4028, 10464
1455, 870, 17107, 7249, 3641, 10465
1896, 1174, 15514, 6693, 3242, 10466
1765, 870, 15931, 6735, 3210, 10467
2242, 870, 14979, 6368, 3143, 10468
850, 968, 18705, 7987, 3910, 10469
600, 872, 18563, 7661, 4134, 10470
1164, 911, 18544, 8087, 3973, 10471
700, 873, 17996, 8980, 26605, 10472
835, 1176, 15722, 7551, 23932, 10473
1317, 871, 18568, 7815, 3862, 10474
1605, 1000, 17158, 7331, 3651, 10475
1535, 872, 17640, 7478, 3830, 10476
1353, 968, 17737, 7640, 3784, 10477
1546, 872, 17900, 7381, 3759, 10478
2205, 934, 15369, 6290, 3072, 10479
1568, 872, 17948, 7629, 4012, 10480
1145, 968, 18904, 8023, 3938, 10481
1580, 872, 18119, 9025, 28523, 10482
781, 930, 18477, 7945, 4499, 10483
1591, 872, 17771, 7404, 3820, 10484
1545, 911, 17452, 7440, 3792, 10485
1727, 871, 16468, 7016, 3364, 10486
889, 934, 18831, 8092, 3921, 10487
1850, 872, 15938, 6902, 3389, 10488
1386, 968, 18023, 7602, 3685, 10489
798, 872, 17538, 7690, 3729, 10490
2074, 933, 15707, 6754, 3393, 10491
818, 873, 19344, 8177, 4082, 10492
1051, 873, 18800, 9521, 29953, 10493
1917, 964, 16402, 8087, 25035, 10494
1636, 873, 17205, 7334, 3808, 10495
821, 998, 18246, 7952, 3902, 10496
1831, 872, 15623, 6593, 3325, 10497
1403, 998, 17850, 7518, 3699, 10498
1066, 934, 18492, 7934, 3802, 10499
720, 873, 17732, 9083, 26808, 10500
1914, 873, 16777, 7048, 3411, 10501
1534, 930, 18258, 7591, 3802, 10502
1933, 873, 16476, 7196, 3292, 10503
1795, 963, 16553, 7329, 3581, 10504
1952, 873, 16445, 7158, 3402, 10505
1583, 999, 17930, 7578, 3794, 10506
1990, 873, 15964, 7132, 3511, 10507
1880, 931, 16086, 6883, 3373, 10508
2065, 874, 15992, 6839, 3332, 10509
991, 875, 18182, 9149, 27971, 10510
939, 985, 18414, 8017, 3858, 10511
1432, 929, 17736, 7707, 4169, 10512
1164, 876, 19008, 7928, 3877, 10513
1305, 985, 18063, 7858, 3803, 10514
1629, 961, 17516, 7310, 3762, 10515
700, 931, 18493, 7956, 3754, 10516
1647, 874, 17081, 7211, 3551, 10517
1761, 964, 17037, 7086, 3546, 10518
1658, 874, 17303, 6964, 3564, 10519
930, 1128, 16759, 7033, 3584, 10520
1669, 875, 16667, 7125, 3481, 10521
1794, 874, 16552, 6932, 3347, 10522
1812, 874, 16335, 6736, 3375, 10523
1768, 1116, 15790, 6709, 3294, 10524
978, 929, 18686, 7755, 3999, 10525
2082, 1096, 15063, 6459, 3174, 10526
2102, 874, 15901, 8011, 24246, 10527
2121, 874, 15687, 7908, 24372, 10528
1294, 984, 18165, 7822, 3873, 10529
1135, 928, 18830, 8044, 3983, 10530
2140, 874, 15818, 6676, 3341, 10531
899, 985, 18230, 8089, 3966, 10532
693, 961, 17588, 7743, 3770, 10533
2252, 875, 14896, 6259, 3208, 10534
959, 986, 18146, 7745, 3809, 10535
2000, 967, 15568, 6654, 3271, 10536
656, 875, 17450, 8771, 26325, 10537
1096, 1052, 17509, 7449, 3785, 10538
666, 995, 16656, 7246, 3588, 10539
910, 876, 19051, 8194, 4035, 10540
2205, 1052, 14932, 6345, 3200, 10541
2065, 961, 15453, 6691, 3321, 10542
1184, 876, 18305, 8189, 4006, 10543
1769, 1097, 15950, 6649, 3265, 10544
1680, 876, 16739, 7052, 3512, 10545
1038, 1052, 17142, 7492, 3549, 10546
2033, 1130, 15008, 6561, 3130, 10547
1692, 876, 16867, 7130, 3597, 10548
1229, 1053, 17556, 7700, 3527, 10549
1348, 938, 17858, 7606, 3879, 10550
1715, 876, 16657, 7036, 3394, 10551
2214, 875, 15240, 7706, 23262, 10552
2233, 875, 14915, 6251, 3202, 10553
1918, 986, 15598, 6831, 3286, 10554
1184, 933, 19036, 8070, 3960, 10555
1679, 972, 16819, 7192, 3677, 10556
619, 878, 18535, 7987, 3924, 10557
1790, 1098, 15725, 6650, 3276, 10558
930, 876, 19327, 8122, 4119, 10559
705, 999, 17256, 7504, 4004, 10560
950, 877, 18857, 8243, 3974, 10561
1086, 968, 18801, 7975, 3858, 10562
1144, 877, 19207, 8294, 4007, 10563
1267, 877, 19149, 8004, 3665, 10564
1341, 987, 17586, 7538, 3792, 10565
1999, 934, 15662, 6911, 3383, 10566
714, 1005, 17214, 8846, 27448, 10567
1287, 877, 19146, 8067, 3796, 10568
1307, 877, 18223, 7754, 3882, 10569
1954, 985, 15937, 7785, 24482, 10570
2242, 967, 14779, 6358, 3403, 10571
2140, 972, 15008, 6504, 3427, 10572
1327, 877, 17530, 7464, 3713, 10573
929, 934, 18951, 8130, 4065, 10574
1756, 876, 16041, 6774, 3290, 10575
1794, 1003, 17049, 7176, 3575, 10576
2186, 923, 15800, 6659, 3274, 10577
1057, 1100, 16585, 7010, 3564, 10578
641, 878, 17424, 7302, 3719, 10579
1392, 939, 17559, 7518, 3787, 10580
789, 878, 18633, 8065, 3983, 10581
1106, 1002, 19170, 8078, 3941, 10582
808, 878, 19177, 8129, 3928, 10583
828, 878, 18305, 7611, 3852, 10584
710, 925, 18486, 8054, 3951, 10585
1105, 968, 18914, 8042, 3765, 10586
970, 878, 19159, 8002, 4115, 10587
1460, 939, 17539, 7368, 3699, 10588
1124, 878, 19033, 8085, 4054, 10589
2242, 935, 15079, 6310, 3119, 10590
1482, 959, 17530, 7563, 3727, 10591
1208, 878, 18140, 7924, 3886, 10592
1941, 1100, 16183, 7729, 24503, 10593
1228, 877, 18273, 7752, 3840, 10594
2121, 939, 15414, 6616, 3267, 10595
1841, 877, 15938, 6834, 3306, 10596
1925, 935, 15844, 6829, 3371, 10597
1347, 957, 18076, 7817, 3984, 10598
710, 879, 17747, 7709, 4295, 10599
730, 878, 17595, 7494, 3830, 10600
1656, 971, 17448, 8532, 27493, 10601
769, 878, 18454, 8228, 3975, 10602
2093, 933, 15397, 6674, 3275, 10603
1021, 879, 19481, 8159, 3941, 10604
1579, 931, 17702, 7439, 3875, 10605
1337, 879, 17618, 7633, 3671, 10606
1824, 932, 16189, 6895, 3446, 10607
1404, 880, 17280, 7633, 3866, 10608
2224, 923, 14930, 6449, 3213, 10609
1964, 969, 15990, 6722, 3403, 10610
1822, 878, 15917, 6762, 3358, 10611
1203, 933, 18593, 8113, 3836, 10612
1906, 879, 16842, 6974, 3434, 10613
1924, 879, 16871, 7149, 3372, 10614
1482, 998, 17063, 7445, 3799, 10615
1943, 878, 16436, 6951, 3440, 10616
1243, 966, 18522, 8067, 3872, 10617
1962, 879, 16632, 7084, 3477, 10618
1635, 932, 17445, 7417, 3790, 10619
1999, 879, 16225, 6991, 3472, 10620
1398, 968, 17929, 7548, 3692, 10621
2018, 879, 15898, 7046, 3432, 10622
1926, 969, 16164, 6797, 3361, 10623
672, 881, 17316, 7620, 3742, 10624
2150, 998, 15228, 6544, 3471, 10625
1370, 879, 17243, 7277, 3601, 10626
1306, 965, 17710, 7530, 3852, 10627
1382, 880, 17575, 7638, 3716, 10628
1174, 939, 18799, 8110, 3972, 10629
1393, 880, 17238, 7461, 3844, 10630
1416, 880, 17649, 7434, 3696, 10631
668, 1102, 15425, 6619, 3326, 10632
1427, 880, 17431, 7488, 3682, 10633
943, 1089, 17557, 7515, 3689, 10634
1803, 879, 16601, 6708, 3191, 10635
1415, 958, 17782, 7693, 3672, 10636
1405, 1133, 16342, 6920, 3649, 10637
2037, 879, 16203, 6941, 3504, 10638
1806, 965, 16536, 6935, 3302, 10639
2056, 879, 16078, 8176, 25427, 10640
2074, 879, 15686, 6850, 3321, 10641
1168, 1102, 17378, 8546, 26127, 10642
2093, 879, 15601, 6700, 3549, 10643
1291, 937, 17727, 7800, 3810, 10644
2112, 879, 15205, 6604, 3570, 10645
1853, 1002, 15990, 6796, 3279, 10646
2149, 880, 15541, 6613, 3230, 10647
850, 957, 18719, 7940, 3982, 10648
920, 882, 19418, 8265, 4036, 10649
1962, 957, 16152, 8194, 25447, 10650
1193, 882, 18403, 8023, 3946, 10651
695, 1003, 16296, 8278, 24827, 10652
1438, 880, 17478, 7510, 3682, 10653
1871, 970, 15598, 6635, 3243, 10654
1461, 880, 17381, 7461, 3711, 10655
1272, 938, 18094, 7787, 3944, 10656
1472, 880, 17408, 7309, 3712, 10657
1592, 1134, 16420, 6737, 3449, 10658
1495, 881, 17417, 7321, 3631, 10659
1007, 924, 18595, 8144, 3788, 10660
1506, 881, 17624, 7444, 3722, 10661
929, 991, 18501, 8040, 3964, 10662
1517, 881, 17941, 7595, 3785, 10663
824, 1121, 16119, 7919, 25145, 10664
1574, 882, 17612, 7455, 3852, 10665
1585, 882, 17791, 7405, 3805, 10666
969, 957, 18223, 7757, 3843, 10667
1765, 881, 15916, 6838, 3290, 10668
1544, 989, 18149, 7468, 3983, 10669
1784, 880, 15795, 6851, 3244, 10670
2046, 928, 15784, 6827, 3301, 10671
1868, 881, 16511, 8267, 25829, 10672
1567, 970, 18061, 7573, 3923, 10673
2168, 880, 15850, 6753, 3275, 10674
1287, 922, 18213, 7871, 3760, 10675
2186, 880, 15439, 6421, 3245, 10676
1834, 937, 16082, 7805, 24525, 10677
2205, 880, 15640, 6494, 3819, 10678
2252, 961, 15074, 7484, 23204, 10679
2242, 880, 14991, 6301, 3405, 10680
1322, 995, 17879, 7681, 3712, 10681
858, 882, 18699, 7867, 3971, 10682
2121, 928, 15542, 6525, 3402, 10683
899, 882, 18942, 9485, 30355, 10684
1685, 924, 17123, 7266, 3578, 10685
1154, 882, 18470, 7981, 3846, 10686
1056, 962, 17994, 7811, 3693, 10687
1174, 882, 18906, 7984, 3883, 10688
1612, 970, 17496, 7381, 3564, 10689
1483, 881, 17596, 7532, 3794, 10690
2037, 923, 15958, 6855, 3381, 10691
1540, 881, 17820, 7505, 3771, 10692
910, 1002, 18745, 8026, 4004, 10693
1914, 1090, 16460, 6971, 3404, 10694
1728, 882, 16840, 6888, 3417, 10695
1325, 957, 17612, 7887, 3731, 10696
1746, 881, 15752, 6374, 3180, 10697
1785, 923, 15765, 7067, 3476, 10698
1888, 925, 15201, 6674, 3220, 10699
1477, 969, 17571, 7488, 3668, 10700
838, 883, 18982, 8168, 3987, 10701
879, 882, 19251, 8049, 4216, 10702
2098, 1089, 14440, 6403, 3133, 10703
940, 883, 19235, 8193, 4034, 10704
2215, 961, 15095, 6296, 3190, 10705
1114, 883, 19114, 8117, 3910, 10706
2251, 929, 14929, 6243, 3182, 10707
1134, 882, 18850, 9446, 29504, 10708
1056, 929, 18650, 8111, 3886, 10709
1278, 883, 18632, 7763, 3804, 10710
771, 936, 18342, 8025, 3868, 10711
711, 961, 17912, 7740, 3823, 10712
1297, 883, 18511, 7928, 3758, 10713
1017, 963, 18787, 7933, 3871, 10714
1596, 882, 17538, 7333, 3783, 10715
1729, 926, 16441, 6918, 3428, 10716
1608, 883, 17497, 7623, 3722, 10717
1027, 935, 18450, 8090, 3906, 10718
1448, 959, 17676, 7694, 3782, 10719
1619, 883, 17550, 7309, 3771, 10720
1313, 957, 17831, 7871, 3907, 10721
1652, 884, 17670, 7416, 3651, 10722
909, 956, 18901, 8014, 3924, 10723
650, 885, 17551, 7613, 3843, 10724
1154, 928, 18615, 7982, 3805, 10725
661, 885, 17402, 7147, 3613, 10726
2055, 923, 15898, 6802, 3320, 10727
759, 884, 18462, 7945, 3975, 10728
646, 1090, 15957, 6690, 3314, 10729
779, 884, 18583, 8008, 4020, 10730
2242, 956, 15200, 7536, 23732, 10731
818, 883, 17660, 7669, 3855, 10732
1756, 936, 16600, 6986, 3604, 10733
960, 883, 19030, 8244, 4056, 10734
1031, 884, 19177, 8126, 3869, 10735
1096, 973, 18774, 7805, 3789, 10736
1134, 962, 18976, 8008, 3877, 10737
1075, 884, 19271, 8230, 3980, 10738
1973, 996, 15004, 6438, 3142, 10739
1218, 883, 17889, 7973, 3740, 10740
773, 993, 16981, 7382, 3878, 10741
721, 989, 17578, 7488, 4011, 10742
1663, 884, 17129, 7127, 3464, 10743
1852, 926, 15613, 6802, 3337, 10744
1889, 970, 15915, 6796, 3325, 10745
1831, 883, 15968, 6467, 3259, 10746
1510, 969, 17568, 7470, 3828, 10747
669, 1125, 15350, 6564, 3181, 10748
1953, 884, 16430, 6953, 3315, 10749
1834, 959, 16308, 6712, 3365, 10750
1971, 884, 16095, 6819, 3407, 10751
681, 886, 17674, 7503, 3893, 10752
1837, 1041, 16516, 7167, 3478, 10753
2075, 998, 15516, 6724, 3347, 10754
1511, 989, 17265, 7389, 3803, 10755
720, 884, 17341, 7483, 3993, 10756
1674, 885, 16697, 7088, 3492, 10757
1972, 974, 15529, 6536, 3252, 10758
1376, 929, 17722, 7479, 3642, 10759
2028, 961, 15618, 6696, 3313, 10760
1685, 885, 16714, 7193, 3592, 10761
869, 923, 19105, 8157, 4013, 10762
1896, 885, 16428, 7003, 3506, 10763
1144, 955, 18491, 7616, 3703, 10764
2008, 884, 16363, 6811, 3405, 10765
2027, 884, 16141, 8199, 25105, 10766
1288, 975, 17803, 7538, 3701, 10767
1017, 929, 18504, 7986, 3883, 10768
2047, 993, 15907, 6741, 3302, 10769
2084, 885, 15785, 6785, 3341, 10770
1708, 886, 16742, 7199, 3508, 10771
1657, 933, 17995, 7297, 3733, 10772
1719, 886, 16414, 6923, 3426, 10773
1878, 886, 16432, 8120, 25982, 10774
742, 977, 17744, 7497, 3826, 10775
1701, 934, 17126, 7201, 3612, 10776
2102, 885, 15838, 7916, 24573, 10777
1587, 1106, 16915, 8387, 26321, 10778
1129, 1092, 17018, 7114, 3655, 10779
1708, 1126, 16532, 6943, 3365, 10780
2121, 885, 15872, 6710, 3547, 10781
1759, 1041, 16061, 6648, 3265, 10782
2140, 885, 15709, 7863, 24304, 10783
1917, 975, 15763, 6694, 3372, 10784
1662, 962, 17692, 7463, 3793, 10785
2158, 885, 15501, 6538, 3232, 10786
1825, 975, 16339, 6836, 3360, 10787
949, 934, 18913, 8186, 4025, 10788
2196, 885, 15288, 6313, 3264, 10789
1911, 1042, 15430, 6586, 3324, 10790
1066, 968, 18787, 7853, 3819, 10791
998, 997, 18064, 7736, 3730, 10792
991, 887, 18683, 7883, 4058, 10793
1972, 962, 15629, 6691, 3345, 10794
1738, 887, 15693, 7906, 24404, 10795
1756, 886, 15718, 6819, 3330, 10796
1116, 1041, 18572, 7672, 3837, 10797
1859, 887, 15789, 6711, 3368, 10798
1312, 975, 17883, 7538, 3909, 10799
2056, 966, 16108, 6794, 3361, 10800
626, 888, 17836, 7605, 3802, 10801
636, 888, 17770, 7549, 3717, 10802
909, 968, 19200, 8211, 3984, 10803
1443, 929, 17730, 8826, 27399, 10804
869, 888, 18995, 8245, 4079, 10805
2168, 963, 14095, 5900, 2901, 10806
910, 888, 19131, 8275, 4083, 10807
1335, 996, 17756, 7643, 3679, 10808
930, 888, 19309, 8140, 4048, 10809
2151, 1094, 15044, 6345, 3061, 10810
1045, 888, 18769, 7807, 3958, 10811
2233, 929, 14919, 6354, 3163, 10812
1144, 888, 19006, 7900, 4126, 10813
1489, 930, 17573, 7437, 3692, 10814
1164, 888, 18750, 8143, 3931, 10815
1183, 887, 18592, 8055, 3957, 10816
1777, 993, 16511, 6900, 3450, 10817
1330, 888, 17371, 7549, 3700, 10818
1935, 929, 16067, 7095, 3271, 10819
899, 928, 19068, 8183, 4140, 10820
849, 888, 18298, 7787, 3886, 10821
1717, 964, 16900, 7214, 3587, 10822
889, 888, 18829, 8052, 4046, 10823
1776, 918, 15218, 6471, 3256, 10824
1124, 889, 18641, 8051, 3890, 10825
975, 1128, 16341, 6932, 3334, 10826
1248, 889, 18186, 7875, 3801, 10827
1294, 964, 18065, 7740, 3954, 10828
1267, 888, 18329, 7876, 3738, 10829
1232, 927, 18187, 7883, 3746, 10830
1287, 888, 18234, 7643, 3834, 10831
1539, 960, 18369, 9217, 29256, 10832
1307, 888, 17917, 7641, 3942, 10833
1617, 980, 17347, 7454, 3669, 10834
1433, 890, 17397, 7497, 3588, 10835
1471, 1096, 15723, 6991, 3483, 10836
1841, 888, 15786, 6829, 3430, 10837
1888, 913, 16112, 6799, 3410, 10838
1999, 889, 15862, 6899, 3454, 10839
1516, 959, 17434, 7569, 3883, 10840
749, 890, 18613, 8085, 4005, 10841
651, 928, 18586, 9457, 29586, 10842
769, 890, 18220, 8140, 3975, 10843
2084, 960, 15696, 6757, 3273, 10844
789, 890, 18735, 7979, 3908, 10845
752, 994, 17028, 7520, 3781, 10846
808, 889, 18379, 7932, 3979, 10847
1606, 960, 17476, 7269, 3657, 10848
1085, 889, 18904, 8328, 3851, 10849
1271, 983, 17416, 7640, 3886, 10850
1365, 889, 17550, 7447, 3661, 10851
1601, 951, 17614, 7477, 3775, 10852
1376, 889, 17373, 7478, 3719, 10853
2027, 917, 16044, 6795, 3378, 10854
1387, 889, 17817, 7733, 4053, 10855
1213, 950, 18853, 9539, 29618, 10856
1398, 890, 17490, 9070, 27247, 10857
1342, 948, 18326, 7696, 3733, 10858
1444, 890, 17336, 7444, 3660, 10859
1467, 890, 17299, 7553, 3745, 10860
1773, 927, 15823, 6479, 3261, 10861
1822, 889, 16228, 6647, 3409, 10862
2102, 917, 15771, 7751, 24398, 10863
1924, 890, 16642, 8358, 25891, 10864
1783, 984, 16736, 6913, 3430, 10865
1962, 889, 16202, 7029, 3300, 10866
2159, 950, 14845, 6300, 3191, 10867
1980, 890, 16523, 6939, 3351, 10868
1364, 948, 17664, 7568, 3674, 10869
2018, 889, 16343, 6929, 3519, 10870
614, 891, 18333, 9299, 28498, 10871
1224, 1002, 18477, 7593, 3827, 10872
1307, 911, 17948, 7735, 3677, 10873
1801, 1079, 16221, 6736, 3470, 10874
710, 890, 17569, 7444, 3764, 10875
1679, 914, 17110, 7227, 3483, 10876
1021, 891, 19374, 8475, 4061, 10877
1330, 948, 17449, 7461, 3629, 10878
1478, 890, 17250, 7477, 3761, 10879
1701, 915, 17375, 7181, 3586, 10880
1523, 891, 18003, 7710, 3780, 10881
1443, 949, 17682, 7515, 3836, 10882
1803, 890, 16198, 6640, 3343, 10883
1814, 916, 16343, 6793, 3406, 10884
1906, 891, 16637, 7056, 3325, 10885
700, 920, 18522, 8075, 3959, 10886
2037, 890, 16042, 6915, 3464, 10887
2022, 1111, 15492, 6397, 3102, 10888
2055, 890, 15909, 6866, 3400, 10889
1990, 951, 15609, 6816, 3302, 10890
2074, 890, 15875, 8079, 24505, 10891
2112, 890, 15631, 6593, 3259, 10892
2130, 890, 15934, 7915, 24833, 10893
1350, 1132, 16598, 6854, 3370, 10894
949, 911, 18598, 8027, 3759, 10895
1135, 950, 18628, 8050, 4009, 10896
670, 892, 17992, 7647, 3833, 10897
691, 892, 17814, 7657, 3846, 10898
1027, 1002, 18291, 7634, 3829, 10899
1999, 945, 15981, 6706, 3275, 10900
795, 1082, 15846, 6851, 3742, 10901
1568, 892, 18099, 7546, 3871, 10902
1709, 1069, 16649, 7091, 3470, 10903
1579, 891, 17381, 8747, 26712, 10904
