x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
704, 791, 17075, 7184, 3445, 8170
607, 829, 16105, 6508, 3140, 8171
601, 868, 14903, 6061, 2861, 8172
929, 838, 15718, 6618, 3100, 8173
1108, 979, 15406, 6311, 3111, 8174
936, 792, 15986, 6510, 3063, 8175
1099, 791, 15394, 6457, 3121, 8176
1881, 856, 17254, 7389, 3381, 8177
1492, 792, 16897, 6942, 3254, 8178
1322, 985, 14567, 6384, 2896, 8179
1537, 791, 16078, 6396, 3069, 8180
1830, 826, 17590, 7568, 3630, 8181
1565, 792, 14783, 5936, 3003, 8182
1785, 893, 17474, 7368, 3561, 8183
1621, 791, 15684, 6526, 3232, 8184
2244, 833, 15907, 6611, 3269, 8185
1800, 792, 18031, 7611, 3609, 8186
869, 864, 15638, 6605, 3163, 8187
1914, 792, 17908, 7343, 3505, 8188
911, 828, 15709, 6265, 3057, 8189
1178, 1013, 14304, 6072, 2967, 8190
2090, 792, 17103, 7456, 3473, 8191
878, 1243, 14618, 6007, 3023, 8192
2201, 792, 16397, 6914, 3333, 8193
834, 834, 15495, 6552, 3136, 8194
965, 857, 15637, 6616, 3191, 8195
1217, 837, 15182, 6512, 2964, 8196
2105, 858, 16868, 7182, 3349, 8197
127, 792, 15370, 6444, 3119, 8198
1122, 833, 15228, 6378, 3023, 8199
177, 792, 14894, 6036, 2984, 8200
2062, 864, 17173, 7038, 3398, 8201
187, 792, 15083, 6139, 2957, 8202
197, 793, 14850, 5911, 2927, 8203
1156, 1226, 14658, 6205, 3010, 8204
207, 793, 14943, 6102, 2968, 8205
877, 839, 15563, 6316, 3134, 8206
218, 793, 14998, 6194, 3027, 8207
1446, 989, 25003, 6761, 3109, 8208
228, 793, 14820, 6330, 3111, 8209
2150, 898, 16213, 6943, 3264, 8210
238, 793, 14786, 6043, 3044, 8211
1272, 870, 15514, 6511, 3080, 8212
248, 792, 15203, 6345, 3011, 8213
1314, 838, 15397, 6752, 3133, 8214
258, 792, 16747, 6279, 3004, 8215
668, 870, 14728, 6007, 3022, 8216
268, 793, 15037, 6174, 2945, 8217
278, 792, 15430, 6416, 3040, 8218
1763, 898, 17460, 7282, 3586, 8219
288, 792, 17388, 7157, 3266, 8220
1264, 990, 14934, 6499, 3043, 8221
298, 792, 15627, 5917, 3032, 8222
1167, 1226, 14944, 6335, 3127, 8223
330, 792, 15234, 6264, 3007, 8224
1131, 901, 15301, 6373, 2943, 8225
340, 792, 14779, 5827, 2933, 8226
1979, 869, 16834, 7177, 3409, 8227
350, 793, 15266, 6144, 2987, 8228
2040, 839, 17560, 7428, 3435, 8229
360, 792, 14978, 6182, 3070, 8230
1423, 1255, 14485, 6052, 3084, 8231
391, 792, 15308, 6075, 3052, 8232
727, 867, 14687, 6168, 2893, 8233
1598, 1007, 16152, 6852, 3346, 8234
403, 792, 15539, 6255, 3018, 8235
1993, 856, 16773, 7200, 3318, 8236
427, 793, 14521, 6204, 3024, 8237
1622, 861, 24469, 6395, 3065, 8238
448, 793, 15803, 6695, 3108, 8239
2043, 887, 16915, 7406, 3434, 8240
665, 793, 17062, 7032, 3403, 8241
1994, 827, 17432, 7308, 3499, 8242
1173, 987, 14340, 6223, 2906, 8243
685, 792, 17491, 7284, 3397, 8244
1927, 1012, 17468, 7306, 3456, 8245
773, 793, 17196, 7247, 3525, 8246
734, 1211, 13961, 5974, 2952, 8247
792, 792, 17487, 7351, 3522, 8248
1332, 826, 15698, 6587, 3194, 8249
867, 792, 15194, 6228, 3130, 8250
1928, 868, 17542, 7261, 3475, 8251
971, 791, 14697, 6137, 2962, 8252
1542, 833, 14912, 6118, 3005, 8253
1180, 792, 14916, 6452, 3063, 8254
1208, 831, 15507, 6405, 3131, 8255
1199, 793, 15387, 6541, 3165, 8256
1634, 981, 16111, 6774, 3213, 8257
1575, 793, 15108, 6229, 3059, 8258
1178, 857, 15126, 6420, 3139, 8259
1651, 792, 15585, 6505, 3138, 8260
1681, 888, 16561, 7046, 3426, 8261
1679, 793, 16491, 6792, 3259, 8262
1737, 793, 16897, 7207, 3546, 8263
1095, 860, 14831, 6059, 2958, 8264
1789, 793, 18218, 7379, 3646, 8265
2080, 977, 16846, 7181, 3379, 8266
1853, 792, 17622, 7603, 3438, 8267
2144, 861, 16611, 6685, 3295, 8268
1903, 793, 17811, 7310, 3523, 8269
647, 828, 16750, 7091, 3385, 8270
1965, 793, 17452, 7311, 3546, 8271
1236, 837, 14935, 6258, 3065, 8272
2215, 858, 16069, 6812, 3305, 8273
2141, 793, 17181, 6945, 3331, 8274
437, 793, 14821, 6088, 3000, 8275
957, 893, 15331, 6614, 3102, 8276
458, 793, 15373, 6276, 2955, 8277
955, 832, 15150, 6469, 3062, 8278
561, 794, 15440, 6360, 3053, 8279
2159, 1212, 15591, 6749, 3291, 8280
646, 794, 16945, 7167, 3477, 8281
706, 868, 14504, 6260, 3058, 8282
1807, 1008, 16381, 7035, 3441, 8283
753, 794, 26972, 7515, 3532, 8284
1461, 861, 16062, 6910, 3298, 8285
1033, 794, 14706, 6214, 2978, 8286
1878, 837, 17640, 7349, 3586, 8287
1254, 859, 15594, 6454, 2983, 8288
1051, 794, 15942, 6710, 3145, 8289
1218, 793, 15699, 6638, 3231, 8290
1435, 892, 15806, 6769, 3189, 8291
1237, 794, 24791, 6849, 3200, 8292
879, 899, 15525, 6547, 3195, 8293
845, 980, 15402, 6600, 3179, 8294
1256, 794, 16112, 6601, 3237, 8295
1716, 827, 16782, 7030, 3355, 8296
1763, 868, 17429, 7307, 3523, 8297
1275, 794, 16393, 6891, 3194, 8298
1617, 1005, 15632, 6631, 3219, 8299
1848, 832, 17507, 7325, 3575, 8300
1472, 793, 15116, 6646, 3319, 8301
660, 887, 14820, 6261, 2973, 8302
2079, 793, 17151, 7114, 3453, 8303
1406, 889, 15594, 6756, 3231, 8304
1073, 987, 15266, 6314, 3122, 8305
469, 794, 15855, 6567, 3157, 8306
1178, 868, 15082, 6553, 3079, 8307
523, 795, 14825, 6192, 2964, 8308
543, 794, 15548, 6490, 3105, 8309
1551, 1005, 15714, 6485, 3196, 8310
607, 795, 27786, 7396, 3337, 8311
1982, 858, 17009, 7513, 3420, 8312
933, 1019, 15409, 6382, 3160, 8313
997, 795, 15288, 6347, 3053, 8314
1409, 829, 15477, 6756, 3234, 8315
933, 989, 15773, 6581, 3154, 8316
1015, 794, 15170, 6239, 3034, 8317
688, 891, 15050, 6332, 3124, 8318
1114, 795, 15693, 6568, 3083, 8319
1294, 794, 16328, 6739, 3209, 8320
2223, 993, 16122, 6663, 3314, 8321
1571, 835, 15105, 6301, 3083, 8322
1051, 856, 14676, 6367, 3130, 8323
1453, 795, 15554, 6794, 3194, 8324
2173, 837, 16828, 7109, 3332, 8325
1808, 978, 17238, 7262, 3525, 8326
1518, 794, 15641, 6380, 3132, 8327
1291, 869, 15493, 6496, 3190, 8328
1588, 1246, 15461, 6483, 3351, 8329
1603, 794, 15567, 6421, 3123, 8330
542, 826, 15808, 6282, 3052, 8331
1632, 795, 16592, 6845, 3390, 8332
1416, 976, 14680, 6131, 3060, 8333
1726, 795, 17042, 7261, 3295, 8334
1778, 795, 17642, 7236, 3467, 8335
800, 875, 15433, 6518, 3136, 8336
1448, 835, 15658, 6748, 3217, 8337
1198, 825, 14958, 6083, 2954, 8338
1841, 794, 17653, 7460, 3493, 8339
2116, 856, 16487, 7083, 3447, 8340
1892, 795, 18070, 7308, 3409, 8341
2068, 795, 17371, 7237, 3476, 8342
870, 874, 15520, 6518, 3147, 8343
802, 831, 15154, 6378, 3124, 8344
2130, 795, 16814, 6929, 3426, 8345
836, 935, 15539, 6409, 3260, 8346
1971, 860, 26827, 7442, 3386, 8347
722, 891, 14894, 6325, 3158, 8348
2191, 795, 16456, 7086, 3400, 8349
1238, 1218, 15386, 6395, 3179, 8350
2240, 795, 16107, 6712, 3272, 8351
1244, 1170, 15162, 6452, 3097, 8352
1967, 899, 16674, 7341, 3270, 8353
1075, 1216, 15320, 6370, 3110, 8354
480, 795, 14940, 6210, 3021, 8355
743, 1216, 14654, 6238, 2969, 8356
587, 795, 15103, 6144, 2897, 8357
1429, 837, 15577, 6653, 3203, 8358
626, 795, 16777, 7018, 3370, 8359
1830, 855, 17349, 7011, 3390, 8360
734, 795, 17403, 7081, 3384, 8361
841, 796, 16880, 7145, 3474, 8362
1070, 796, 15637, 6635, 3082, 8363
672, 993, 14343, 6238, 2993, 8364
672, 982, 14811, 6332, 3106, 8365
1133, 795, 15583, 6669, 3160, 8366
1884, 992, 17355, 7397, 3508, 8367
1756, 829, 17321, 7261, 3511, 8368
1819, 976, 17603, 7391, 3468, 8369
1546, 795, 15468, 6465, 3228, 8370
1689, 796, 15510, 6300, 3073, 8371
1491, 875, 15594, 6845, 3148, 8372
1889, 865, 16978, 7351, 3400, 8373
1830, 796, 17729, 7568, 3565, 8374
2045, 934, 16797, 7212, 3307, 8375
1104, 865, 15260, 6293, 2912, 8376
999, 857, 15371, 6492, 3055, 8377
2006, 795, 17832, 7507, 3515, 8378
1684, 825, 16257, 6702, 3218, 8379
489, 796, 14558, 5976, 2939, 8380
505, 796, 15087, 6367, 3075, 8381
1654, 1228, 16183, 6767, 3317, 8382
915, 1218, 14728, 6060, 2982, 8383
1059, 830, 14816, 6182, 2939, 8384
714, 796, 16985, 7165, 3400, 8385
1198, 1012, 14699, 6065, 3117, 8386
802, 797, 28331, 7553, 3415, 8387
852, 874, 15681, 6391, 3177, 8388
1060, 861, 14803, 6381, 2978, 8389
912, 796, 16357, 6521, 3158, 8390
1395, 874, 15709, 6740, 3046, 8391
1486, 831, 15569, 6791, 3213, 8392
980, 796, 15192, 6723, 3091, 8393
853, 935, 15323, 6546, 3180, 8394
1597, 891, 16331, 6923, 3342, 8395
1089, 796, 15875, 6655, 3092, 8396
2166, 934, 16458, 6859, 3321, 8397
1034, 896, 15268, 6349, 3006, 8398
1797, 980, 17342, 7443, 3490, 8399
1151, 796, 16250, 6364, 2984, 8400
1934, 934, 17321, 7290, 3507, 8401
1263, 887, 15351, 6473, 3096, 8402
1501, 796, 15378, 6458, 3186, 8403
1661, 796, 15088, 6361, 3050, 8404
1347, 874, 23980, 6783, 3109, 8405
991, 862, 15348, 6506, 3106, 8406
2206, 831, 16229, 6975, 3416, 8407
1715, 797, 17190, 7213, 3436, 8408
1467, 833, 15541, 6792, 3141, 8409
1767, 797, 17518, 7516, 3467, 8410
1881, 797, 17638, 7512, 3561, 8411
1297, 1171, 15536, 6401, 3073, 8412
2111, 895, 16378, 7011, 3336, 8413
1943, 797, 17514, 7325, 3391, 8414
1848, 862, 17742, 7746, 3577, 8415
1994, 797, 17252, 7401, 3492, 8416
2011, 892, 17174, 7290, 3445, 8417
2057, 797, 17456, 7437, 3519, 8418
1401, 1219, 14649, 6038, 3041, 8419
2119, 797, 16586, 7148, 3350, 8420
2106, 828, 16426, 7054, 3362, 8421
2169, 798, 25976, 7039, 3422, 8422
1899, 833, 16925, 6951, 3349, 8423
2180, 796, 16851, 6741, 3285, 8424
677, 832, 17034, 7023, 3316, 8425
2228, 797, 16536, 6849, 3322, 8426
2057, 1009, 16495, 7091, 3396, 8427
675, 798, 27135, 7285, 3457, 8428
1589, 1014, 16179, 6818, 3207, 8429
695, 797, 17002, 7110, 3294, 8430
1713, 933, 16204, 6740, 3289, 8431
859, 798, 15400, 6291, 3067, 8432
1069, 866, 14690, 6318, 2996, 8433
2176, 1009, 15691, 6698, 3224, 8434
877, 797, 15095, 6037, 2992, 8435
2106, 934, 16596, 6827, 3385, 8436
928, 797, 15865, 6372, 3111, 8437
1537, 875, 16943, 7083, 3405, 8438
1016, 836, 15304, 6470, 3066, 8439
945, 797, 15277, 6572, 3124, 8440
1535, 1171, 15770, 6467, 3168, 8441
2112, 866, 16642, 7124, 3447, 8442
1113, 862, 16098, 6628, 3090, 8443
963, 797, 15223, 6403, 3098, 8444
1170, 797, 15128, 6251, 3093, 8445
1389, 995, 14760, 6241, 3003, 8446
2086, 985, 16763, 7029, 3329, 8447
1670, 861, 16680, 7031, 3395, 8448
1189, 798, 15563, 6668, 3102, 8449
1188, 863, 15015, 6437, 3089, 8450
1691, 985, 24464, 6754, 3185, 8451
1435, 798, 15477, 6851, 3195, 8452
1649, 935, 16274, 6802, 3329, 8453
1169, 894, 15688, 6578, 3142, 8454
1483, 798, 23479, 6597, 3132, 8455
1528, 798, 15778, 6403, 3261, 8456
1513, 1246, 15642, 6308, 3147, 8457
1585, 797, 15153, 6324, 3114, 8458
1613, 798, 15321, 6220, 3129, 8459
1502, 983, 15278, 6695, 3135, 8460
1819, 798, 17714, 7625, 3495, 8461
1131, 851, 15254, 6567, 3207, 8462
1870, 799, 27780, 7849, 3557, 8463
1782, 1247, 15524, 6720, 3240, 8464
2046, 798, 17526, 7230, 3457, 8465
921, 863, 16498, 6622, 3247, 8466
2108, 799, 16520, 6976, 3371, 8467
782, 798, 17063, 6973, 3455, 8468
1643, 881, 15545, 6450, 3092, 8469
1704, 799, 16041, 6961, 3285, 8470
1310, 970, 14946, 6439, 2985, 8471
1756, 799, 17665, 7548, 3567, 8472
764, 821, 15242, 6142, 3074, 8473
1932, 799, 17967, 7660, 3573, 8474
1526, 860, 16652, 6890, 3316, 8475
2217, 799, 16722, 6786, 3344, 8476
861, 890, 15621, 6494, 3167, 8477
551, 799, 15358, 6189, 2969, 8478
628, 829, 17018, 7074, 3327, 8479
637, 800, 17023, 7151, 3371, 8480
1519, 1218, 16131, 6485, 3261, 8481
656, 799, 17116, 7209, 3451, 8482
1432, 859, 15608, 6622, 3220, 8483
763, 799, 17417, 7261, 3439, 8484
1457, 828, 15417, 6667, 3326, 8485
1024, 799, 15100, 6290, 3012, 8486
2155, 859, 16490, 6848, 3179, 8487
1042, 799, 15441, 6845, 3234, 8488
1859, 889, 17502, 7282, 3424, 8489
1061, 799, 14695, 6147, 3001, 8490
1246, 832, 15436, 6549, 3031, 8491
1208, 799, 15995, 6495, 3092, 8492
2069, 978, 16913, 7187, 3307, 8493
1227, 799, 15932, 6708, 3110, 8494
1983, 829, 16759, 7171, 3403, 8495
1247, 799, 15519, 6625, 3179, 8496
1331, 979, 14940, 6450, 3093, 8497
1266, 799, 16160, 6698, 3151, 8498
2032, 859, 15981, 6657, 3302, 8499
551, 821, 15954, 6341, 3030, 8500
1642, 799, 16616, 6701, 3390, 8501
1891, 971, 16958, 7081, 3409, 8502
1671, 800, 15404, 6474, 3055, 8503
1811, 879, 17508, 7503, 3461, 8504
1808, 800, 17808, 7466, 3517, 8505
608, 818, 16243, 6811, 3156, 8506
1921, 800, 17247, 7213, 3379, 8507
588, 848, 15006, 6197, 3050, 8508
1983, 799, 17499, 7270, 3549, 8509
1193, 969, 14457, 6175, 2996, 8510
1975, 849, 16619, 7125, 3265, 8511
132, 801, 15029, 6048, 3008, 8512
1684, 1001, 15222, 6578, 3226, 8513
142, 801, 14851, 6007, 3089, 8514
1790, 972, 16544, 7056, 3283, 8515
152, 800, 15015, 6012, 2925, 8516
990, 821, 15689, 6700, 3168, 8517
163, 800, 15192, 6189, 3087, 8518
1408, 818, 15599, 6656, 3272, 8519
173, 801, 15007, 6272, 3084, 8520
514, 801, 15006, 6271, 3116, 8521
676, 821, 16896, 7103, 3386, 8522
617, 801, 17160, 7198, 3369, 8523
744, 800, 16975, 7121, 3335, 8524
1518, 959, 15761, 6590, 3202, 8525
1800, 880, 17470, 7299, 3465, 8526
989, 800, 15677, 6608, 3198, 8527
1487, 1018, 14901, 6533, 3105, 8528
1006, 800, 15613, 6298, 3125, 8529
1303, 822, 16596, 6771, 3112, 8530
1104, 800, 15523, 6606, 3105, 8531
1123, 801, 15807, 6711, 3119, 8532
1463, 800, 15248, 6770, 3268, 8533
1822, 817, 17191, 7362, 3462, 8534
1698, 850, 16126, 6793, 3199, 8535
1595, 801, 14940, 6334, 3116, 8536
2203, 812, 16515, 6947, 3288, 8537
1188, 852, 15176, 6522, 3035, 8538
1745, 801, 17228, 7059, 3534, 8539
895, 849, 16229, 6689, 3224, 8540
1859, 801, 17526, 7355, 3476, 8541
2035, 800, 17632, 7263, 3513, 8542
1752, 900, 17323, 7332, 3619, 8543
2100, 820, 16640, 7150, 3319, 8544
2097, 800, 17042, 7164, 3340, 8545
826, 900, 15445, 6656, 3274, 8546
1113, 850, 25581, 7036, 2872, 8547
2158, 800, 16767, 6946, 3341, 8548
1551, 1237, 15508, 6386, 3079, 8549
2207, 802, 16605, 6978, 3411, 8550
2117, 1193, 16360, 6857, 3250, 8551
828, 1206, 14941, 6221, 3033, 8552
182, 801, 14803, 5922, 2948, 8553
1197, 879, 15380, 6427, 3046, 8554
192, 801, 14512, 5802, 2827, 8555
1431, 848, 15716, 6816, 3112, 8556
202, 801, 15223, 6050, 2907, 8557
2110, 818, 16568, 6977, 3260, 8558
213, 801, 14902, 6206, 2973, 8559
947, 847, 15403, 6383, 3059, 8560
223, 801, 15253, 6097, 3132, 8561
1011, 1235, 15571, 6663, 3280, 8562
243, 801, 14916, 6343, 3060, 8563
253, 802, 15025, 6238, 2967, 8564
944, 1254, 14195, 5887, 3033, 8565
773, 815, 16262, 6784, 3329, 8566
263, 802, 14950, 6090, 3049, 8567
1568, 1018, 15499, 6673, 3258, 8568
273, 802, 14804, 6170, 2968, 8569
1584, 958, 16471, 6895, 3247, 8570
1086, 875, 14664, 6200, 2942, 8571
293, 802, 15806, 6336, 3008, 8572
880, 959, 15991, 6731, 3190, 8573
1583, 845, 15370, 6460, 3152, 8574
896, 899, 16956, 6730, 3232, 8575
1237, 815, 14906, 6334, 2969, 8576
1209, 995, 13935, 5851, 2856, 8577
333, 801, 15016, 6066, 2964, 8578
1764, 957, 16656, 7064, 3376, 8579
715, 977, 14889, 6430, 3012, 8580
353, 801, 15251, 6151, 2853, 8581
1309, 959, 15124, 6547, 3032, 8582
363, 801, 15245, 6301, 3022, 8583
1554, 1018, 15355, 6711, 3262, 8584
1475, 815, 15180, 6727, 3201, 8585
1000, 887, 15501, 6430, 3167, 8586
373, 802, 15389, 6194, 3032, 8587
2212, 1193, 15343, 6727, 3239, 8588
660, 876, 14523, 6041, 2896, 8589
403, 801, 14694, 5978, 2943, 8590
2075, 1192, 15891, 6744, 3247, 8591
2120, 845, 16887, 7196, 3323, 8592
413, 801, 14927, 5994, 3076, 8593
1682, 898, 26572, 7085, 3327, 8594
2009, 815, 17584, 7525, 3537, 8595
423, 801, 14540, 6002, 2998, 8596
914, 898, 15905, 6546, 3159, 8597
1658, 846, 26611, 7110, 3428, 8598
601, 882, 16176, 7011, 3312, 8599
579, 802, 14675, 5926, 2912, 8600
1014, 1207, 15818, 6598, 3412, 8601
598, 801, 15219, 6025, 2989, 8602
2159, 1193, 15626, 6754, 3292, 8603
920, 813, 16264, 6720, 3074, 8604
1649, 853, 16202, 6650, 3199, 8605
705, 802, 26320, 7330, 3376, 8606
724, 802, 16780, 7254, 3466, 8607
1533, 1018, 15478, 6606, 3189, 8608
741, 972, 15064, 6519, 3149, 8609
831, 802, 17128, 7206, 3404, 8610
827, 960, 15493, 6411, 3199, 8611
1078, 850, 14721, 6148, 2929, 8612
868, 802, 15319, 6055, 3017, 8613
1815, 897, 17335, 7370, 3461, 8614
2098, 849, 16530, 6984, 3310, 8615
706, 972, 14927, 6249, 3040, 8616
972, 801, 15295, 6485, 3230, 8617
800, 854, 15692, 6386, 3203, 8618
1080, 802, 15375, 6516, 3109, 8619
1539, 812, 15402, 6371, 3100, 8620
1622, 1208, 16476, 6761, 3266, 8621
1445, 802, 15760, 6882, 3282, 8622
1009, 882, 15379, 6468, 3146, 8623
1538, 802, 15849, 6533, 3153, 8624
610, 873, 15857, 6754, 3212, 8625
924, 974, 15636, 6578, 3190, 8626
1624, 802, 15534, 6486, 3138, 8627
1217, 882, 15707, 6287, 3002, 8628
1652, 803, 16242, 6684, 3177, 8629
1674, 821, 15506, 6262, 3074, 8630
1796, 802, 17812, 7381, 3497, 8631
1562, 842, 14662, 6586, 3052, 8632
1476, 1003, 15042, 6708, 3095, 8633
1910, 802, 18878, 7327, 3426, 8634
705, 814, 16956, 6943, 3422, 8635
1972, 801, 17632, 7479, 3603, 8636
2131, 997, 15734, 6449, 3159, 8637
2024, 802, 17266, 7255, 3253, 8638
1976, 821, 16845, 7214, 3327, 8639
697, 843, 16795, 6951, 3364, 8640
2086, 802, 17264, 7097, 3420, 8641
1150, 873, 15282, 6531, 3067, 8642
1428, 1209, 22804, 6410, 3144, 8643
2147, 802, 17049, 7097, 3413, 8644
706, 825, 16753, 7184, 3425, 8645
1702, 897, 16988, 7238, 3415, 8646
1033, 846, 14721, 6244, 2996, 8647
1399, 824, 15500, 6657, 3198, 8648
1954, 853, 16683, 7018, 3390, 8649
1276, 1005, 14220, 5874, 2813, 8650
2068, 825, 17218, 7365, 3405, 8651
496, 802, 15187, 6058, 3104, 8652
850, 802, 15518, 6312, 3024, 8653
809, 900, 15396, 6563, 3232, 8654
1059, 820, 14633, 6349, 3042, 8655
637, 823, 16688, 7015, 3395, 8656
2105, 963, 16639, 7100, 3411, 8657
885, 802, 15227, 6247, 3037, 8658
1580, 855, 15213, 6489, 3159, 8659
920, 802, 15668, 6416, 2993, 8660
1541, 1000, 15149, 6502, 3263, 8661
937, 802, 16294, 6701, 3256, 8662
2077, 958, 16943, 7047, 3326, 8663
1226, 853, 15352, 6618, 3046, 8664
1180, 803, 15178, 6332, 3074, 8665
696, 821, 16910, 7206, 3369, 8666
1425, 804, 15091, 6668, 3230, 8667
1123, 970, 15813, 6316, 3026, 8668
1566, 803, 14974, 6132, 3043, 8669
1189, 819, 15123, 6232, 2923, 8670
1734, 803, 17530, 7173, 3418, 8671
1708, 819, 16936, 7181, 3344, 8672
2196, 803, 16255, 6654, 3244, 8673
2236, 884, 16000, 6660, 3173, 8674
680, 977, 15138, 6518, 3075, 8675
542, 804, 16558, 6639, 3204, 8676
2014, 882, 16821, 7367, 3539, 8677
1433, 963, 15654, 6660, 3208, 8678
686, 803, 17581, 7254, 3485, 8679
878, 848, 25150, 6839, 3153, 8680
792, 803, 16822, 7073, 3553, 8681
1652, 885, 15507, 6605, 3065, 8682
903, 802, 15691, 6429, 3199, 8683
792, 826, 17166, 7185, 3483, 8684
955, 802, 15456, 6563, 3141, 8685
1142, 824, 15457, 6633, 3044, 8686
1199, 803, 14965, 6295, 3005, 8687
1513, 822, 15863, 6457, 3106, 8688
1741, 842, 17020, 7185, 3426, 8689
1493, 803, 16104, 6537, 3113, 8690
1863, 879, 17056, 7275, 3409, 8691
1576, 803, 14814, 6069, 3047, 8692
826, 850, 15286, 6529, 3188, 8693
1681, 804, 25209, 6893, 3005, 8694
1785, 804, 17492, 7339, 3480, 8695
717, 852, 14810, 6132, 3016, 8696
2234, 992, 15943, 6741, 3247, 8697
1848, 804, 17388, 7333, 3515, 8698
1709, 848, 16348, 6776, 3201, 8699
1900, 804, 18833, 7626, 3552, 8700
924, 1004, 15067, 6393, 3110, 8701
1961, 803, 17555, 7406, 3466, 8702
802, 975, 15766, 6455, 3248, 8703
2013, 804, 17480, 7281, 3501, 8704
1841, 824, 17509, 7421, 3612, 8705
2075, 804, 17469, 7411, 3474, 8706
1092, 970, 14888, 5904, 2961, 8707
2137, 804, 16742, 7021, 3359, 8708
1841, 853, 17901, 7461, 3469, 8709
774, 880, 15383, 6340, 3144, 8710
560, 804, 16538, 6540, 3125, 8711
1863, 850, 17609, 7499, 3557, 8712
666, 804, 17168, 7238, 3452, 8713
753, 805, 17504, 6993, 3488, 8714
1987, 819, 17179, 7466, 3536, 8715
773, 804, 17214, 7257, 3386, 8716
1032, 804, 14516, 6112, 2955, 8717
865, 1198, 14344, 6070, 2937, 8718
1095, 805, 24232, 6726, 3025, 8719
837, 975, 15309, 6493, 3127, 8720
1218, 804, 15878, 6579, 3101, 8721
598, 812, 15816, 6406, 3169, 8722
1312, 805, 15328, 6515, 3147, 8723
2202, 841, 16140, 6893, 3265, 8724
1519, 1237, 15788, 6316, 3152, 8725
852, 884, 25589, 6773, 3194, 8726
1474, 805, 15684, 6882, 3228, 8727
887, 854, 16501, 6692, 3146, 8728
1520, 804, 15571, 6453, 2992, 8729
1626, 823, 15428, 6358, 3148, 8730
1605, 804, 15133, 6190, 3060, 8731
1462, 872, 15974, 6941, 3160, 8732
1837, 804, 17224, 7351, 3498, 8733
937, 812, 16197, 6462, 3041, 8734
1950, 805, 16703, 6916, 3321, 8735
1632, 1227, 15817, 6892, 3301, 8736
2185, 805, 16182, 6733, 3219, 8737
1814, 1210, 15825, 6696, 3298, 8738
2246, 804, 16020, 6788, 3221, 8739
2078, 824, 16668, 7046, 3365, 8740
523, 806, 14609, 6063, 2940, 8741
589, 806, 17095, 7167, 3316, 8742
1285, 855, 15366, 6246, 2986, 8743
627, 806, 17018, 7067, 3469, 8744
1984, 1239, 15413, 6748, 3258, 8745
646, 805, 17000, 7243, 3405, 8746
1392, 841, 15678, 6684, 3166, 8747
998, 805, 15580, 6421, 3021, 8748
2201, 871, 16423, 7165, 3277, 8749
1015, 805, 15437, 6381, 3056, 8750
1803, 1210, 15614, 6663, 3322, 8751
1051, 804, 14724, 6230, 2944, 8752
768, 996, 15047, 6477, 3199, 8753
1132, 806, 15438, 6485, 2998, 8754
1237, 805, 15476, 6520, 3100, 8755
707, 992, 14910, 6195, 3131, 8756
1275, 805, 16055, 6762, 3207, 8757
1189, 841, 24999, 6580, 3003, 8758
1294, 805, 16333, 6706, 3146, 8759
921, 843, 16509, 6708, 3170, 8760
1548, 806, 15119, 6392, 3201, 8761
754, 848, 14551, 6196, 3109, 8762
1633, 806, 16272, 6589, 3252, 8763
2169, 876, 16479, 6383, 3157, 8764
1723, 805, 17264, 6895, 3441, 8765
1491, 968, 15208, 6480, 3113, 8766
1774, 806, 17668, 7527, 3469, 8767
1892, 884, 16983, 7217, 3416, 8768
1252, 964, 15009, 6351, 2985, 8769
1826, 806, 17350, 7489, 3468, 8770
1068, 961, 14825, 6265, 3067, 8771
1889, 806, 18272, 7556, 3492, 8772
2121, 816, 16269, 6929, 3329, 8773
2002, 806, 17365, 7498, 3569, 8774
2064, 806, 16938, 7301, 3479, 8775
1019, 967, 15170, 6169, 3069, 8776
2126, 806, 16351, 6997, 3346, 8777
2235, 806, 16791, 6979, 3361, 8778
578, 843, 15571, 6627, 3326, 8779
506, 807, 14622, 6186, 2891, 8780
964, 817, 15712, 6522, 3127, 8781
734, 807, 16907, 7580, 3341, 8782
981, 806, 15539, 6575, 3200, 8783
1294, 816, 16098, 6718, 3150, 8784
1070, 807, 15492, 6560, 3209, 8785
1304, 1199, 15948, 6537, 3199, 8786
1113, 806, 15245, 6615, 3053, 8787
2089, 822, 16644, 7168, 3459, 8788
1151, 807, 15643, 6548, 3091, 8789
1672, 811, 15896, 6505, 3137, 8790
1051, 846, 14808, 6239, 3024, 8791
1455, 807, 15461, 6797, 3122, 8792
618, 823, 16922, 7144, 3517, 8793
1957, 843, 17155, 7206, 3365, 8794
1663, 807, 16128, 6626, 3218, 8795
1282, 875, 15668, 6577, 3031, 8796
1691, 807, 16375, 6948, 3328, 8797
2093, 811, 16557, 6855, 3363, 8798
1712, 808, 17403, 7272, 3436, 8799
2053, 807, 17465, 7343, 3386, 8800
1226, 889, 15819, 6455, 3048, 8801
998, 816, 16060, 6528, 3060, 8802
1245, 853, 15177, 6370, 3051, 8803
1934, 1228, 16537, 6979, 3318, 8804
2115, 807, 16384, 6933, 3352, 8805
1397, 813, 15026, 6672, 3120, 8806
608, 807, 17071, 7092, 3451, 8807
991, 872, 15294, 6603, 3153, 8808
715, 808, 17068, 7267, 3474, 8809
